
2024/11/30 (11:38:07) | ===> btop++ v.1.4.0
2024/11/30 (11:38:07) | WARNING: Intel GPU: Failed to initialize PMU

2024/11/30 (19:42:28) | ===> btop++ v.1.4.0
2024/11/30 (19:42:28) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/01 (15:12:53) | ===> btop++ v.1.4.0
2024/12/01 (15:12:53) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/04 (15:18:59) | ===> btop++ v.1.4.0
2024/12/04 (15:18:59) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/04 (16:34:04) | ===> btop++ v.1.4.0
2024/12/04 (16:34:04) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/05 (16:05:10) | ===> btop++ v.1.4.0
2024/12/05 (16:05:10) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/06 (03:17:52) | ===> btop++ v.1.4.0
2024/12/06 (03:17:52) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/06 (23:46:34) | ===> btop++ v.1.4.0
2024/12/06 (23:46:34) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/07 (15:08:11) | ===> btop++ v.1.4.0
2024/12/07 (15:08:11) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/08 (15:59:00) | ===> btop++ v.1.4.0
2024/12/08 (15:59:00) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/10 (16:25:55) | ===> btop++ v.1.4.0
2024/12/10 (16:25:55) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/10 (23:02:38) | ===> btop++ v.1.4.0
2024/12/10 (23:02:38) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/12 (14:38:23) | ===> btop++ v.1.4.0
2024/12/12 (14:38:23) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/13 (10:40:12) | ===> btop++ v.1.4.0
2024/12/13 (10:40:12) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/14 (00:00:09) | ===> btop++ v.1.4.0
2024/12/14 (00:00:09) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/14 (12:32:40) | ===> btop++ v.1.4.0
2024/12/14 (12:32:40) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/15 (15:39:30) | ===> btop++ v.1.4.0
2024/12/15 (15:39:30) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/15 (22:43:53) | ===> btop++ v.1.4.0
2024/12/15 (22:43:53) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/15 (23:29:57) | ===> btop++ v.1.4.0
2024/12/15 (23:29:57) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/16 (02:05:58) | ===> btop++ v.1.4.0
2024/12/16 (02:05:58) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/16 (18:03:47) | ===> btop++ v.1.4.0
2024/12/16 (18:03:47) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/17 (09:57:55) | ===> btop++ v.1.4.0
2024/12/17 (09:57:55) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/17 (21:08:12) | ===> btop++ v.1.4.0
2024/12/17 (21:08:12) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/18 (01:33:28) | ===> btop++ v.1.4.0
2024/12/18 (01:33:28) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/18 (01:33:33) | ===> btop++ v.1.4.0
2024/12/18 (01:33:33) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/18 (14:57:42) | ===> btop++ v.1.4.0
2024/12/18 (14:57:42) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/18 (14:58:00) | ===> btop++ v.1.4.0
2024/12/18 (14:58:00) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/18 (14:58:19) | ===> btop++ v.1.4.0
2024/12/18 (14:58:19) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/18 (23:27:31) | ===> btop++ v.1.4.0
2024/12/18 (23:27:31) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/19 (16:25:12) | ===> btop++ v.1.4.0
2024/12/19 (16:25:12) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/20 (11:03:39) | ===> btop++ v.1.4.0
2024/12/20 (11:03:39) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/20 (14:34:48) | ===> btop++ v.1.4.0
2024/12/20 (14:34:48) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/21 (16:43:53) | ===> btop++ v.1.4.0
2024/12/21 (16:43:53) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/22 (13:53:10) | ===> btop++ v.1.4.0
2024/12/22 (13:53:10) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/23 (13:02:59) | ===> btop++ v.1.4.0
2024/12/23 (13:02:59) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/23 (16:53:49) | ===> btop++ v.1.4.0
2024/12/23 (16:53:49) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/23 (17:58:36) | ===> btop++ v.1.4.0
2024/12/23 (17:58:36) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/24 (13:50:13) | ===> btop++ v.1.4.0
2024/12/24 (13:50:13) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/24 (14:32:13) | ===> btop++ v.1.4.0
2024/12/24 (14:32:13) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/24 (22:58:37) | ===> btop++ v.1.4.0
2024/12/24 (22:58:37) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/25 (07:08:28) | ===> btop++ v.1.4.0
2024/12/25 (07:08:28) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/25 (19:55:56) | ===> btop++ v.1.4.0
2024/12/25 (19:55:56) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/26 (09:15:32) | ===> btop++ v.1.4.0
2024/12/26 (09:15:32) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/27 (14:12:56) | ===> btop++ v.1.4.0
2024/12/27 (14:12:56) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/27 (15:11:21) | ===> btop++ v.1.4.0
2024/12/27 (15:11:21) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/27 (19:04:54) | ===> btop++ v.1.4.0
2024/12/27 (19:04:54) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/28 (13:38:51) | ===> btop++ v.1.4.0
2024/12/28 (13:38:51) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/28 (14:30:14) | ===> btop++ v.1.4.0
2024/12/28 (14:30:14) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/28 (14:54:52) | ===> btop++ v.1.4.0
2024/12/28 (14:54:52) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/28 (15:39:19) | ===> btop++ v.1.4.0
2024/12/28 (15:39:19) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/28 (16:57:39) | ===> btop++ v.1.4.0
2024/12/28 (16:57:39) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/28 (21:31:29) | ===> btop++ v.1.4.0
2024/12/28 (21:31:29) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/28 (23:01:20) | ===> btop++ v.1.4.0
2024/12/28 (23:01:20) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/29 (00:55:24) | ===> btop++ v.1.4.0
2024/12/29 (00:55:24) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/29 (20:53:05) | ===> btop++ v.1.4.0
2024/12/29 (20:53:05) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/29 (22:38:47) | ===> btop++ v.1.4.0
2024/12/29 (22:38:47) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/30 (20:48:01) | ===> btop++ v.1.4.0
2024/12/30 (20:48:01) | WARNING: Intel GPU: Failed to initialize PMU
